gate_id,gate_family,status_pass,observed,expected,failure_type,claim_boundary
m2746_source_artifacts_present,lineage,True,"{'m2745_design': True, 'm2743_summary': True, 'target_panel_rows': True, 'scenario_role_rows': True, 'metric_contract_rows': True, 'guardrail_context_rows': True, 'actor_contract_guard_rows': True, 'claim_boundary_rows': True, 'gate_matrix': True, 'm2693_execution_rows': True, 'm2716_execution_rows': True, 'executable_task_specs': True, 'follow_up_manifest': True}",all M2743/M2745/M2693/M2716/spec/follow-up artifacts present,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_m2745_admits_m2746,lineage,True,M2746 milestone in design doc,M2746 milestone in design doc,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_m2743_status_pass,lineage,True,True,True,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_candidate_surface_count,candidate_resolution,True,14,14,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_candidate_source_split,candidate_resolution,True,"{'m2693': 7, 'm2716': 7}",m2693=7 m2716=7,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_candidate_surface_offtrack_only,contract,True,offtrack only,offtrack only,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_candidate_surface_no_actor_labels,contract,True,all actor-visible false,all false,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_all_candidates_resolved,candidate_resolution,True,14,14,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_resolution_excludes_guardrails_and_ranking,contract,True,all false,all false,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2746_execution_accounts_all_candidates,execution,True,14,14,,"M2746 Route A source-diverse failure-taxonomy scenario-role metric panel bounded execution preflight only; reset, step, rollout, and policy actions may be recorded for resolved M2743 offtrack target rows, while collision caution, diagnostic success context, negative-context, blocked, protected, and HF3 rows remain guardrails outside execution and success denominators. No replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
