claim_id,claim_family,claim_allowed_in_m2619,evidence_required_before_claim,status_pass,claim_boundary
selected_platform_reset_feasibility_readiness_design_materialized_claim_boundary,selected_platform_reset_feasibility_readiness_design_materialized,True,M2619 reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard claim-boundary and gate rows,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
dependency_ready_for_execution_claim_boundary,dependency_ready_for_execution,False,future dependency execution readiness audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
source_build_executed_claim_boundary,source_build_executed,False,future explicit source build execution,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
adapter_probe_executed_claim_boundary,adapter_probe_executed,False,future explicit adapter probe execution,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
reset_executed_claim_boundary,reset_executed,False,future explicit reset execution,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
reset_success_claim_boundary,reset_success,False,future audited reset-success artifact,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
policy_action_executed_claim_boundary,policy_action_executed,False,future explicit policy-action execution,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
environment_step_executed_claim_boundary,environment_step_executed,False,future explicit environment-step execution,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
rollout_executed_claim_boundary,rollout_executed,False,future explicit rollout execution,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
rollout_feasibility_claim_boundary,rollout_feasibility,False,future rollout-feasibility audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
