task_source_id,candidate_id,candidate_set_id,branch_id,panel_task_family,source_split,source_kind,source_edge,window_tag,source_reference,task_role_semantics,obstacle_distance_band,road_width_band,curvature_band,dynamics_band,initial_speed_band,same_current_constraint,history_intervention_candidate,warmup_mode,warmup_duration_seconds,obstacle_reveal_delay_seconds,recent_window_seconds,older_history_offset_seconds,diagnostic_delay_seconds,terminal_margin_bucket,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,eval_seed,support_seed,support_seed_offset,threshold_score_used,seed_supported,accepted_grid_cell_count,accepted_grid_cell_fraction,minimum_accepted_grid_cell_count_required,density_pass,candidate_label,candidate_threshold_score,candidate_distance,candidate_half_width,repaired_distance_range,repaired_half_width_range
m2063-osd-osd_v0_0011_t1,osd_v0_0011_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_011,osd_v0_0011_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207911,207911,0,1.0,True,90,0.014434643143544507,80,True,unavoidable,0.4911917946309581,3.1944444444444446,0.2,1.000000:12.520833,0.200000:0.994048
m2063-osd-osd_v0_0011_t1,osd_v0_0011_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_011,osd_v0_0011_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207911,208151,240,1.0,True,210,0.03368083400160385,80,True,unavoidable,0.006866242573275713,6.486111111111111,0.33690476190476193,1.000000:12.520833,0.200000:0.994048
m2063-osd-osd_v0_0011_t1,osd_v0_0011_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_011,osd_v0_0011_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207911,208391,480,1.0,True,240,0.038492381716118684,80,True,unavoidable,0.006153054561906867,6.486111111111111,0.30952380952380953,1.000000:12.520833,0.200000:0.994048
m2063-osd-osd_v0_0011_t1,osd_v0_0011_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_011,osd_v0_0011_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207911,208631,720,1.0,True,540,0.08660785886126704,80,True,unavoidable,6.76539768542779e-05,10.875,0.9940476190476191,1.000000:12.520833,0.200000:0.994048
m2063-osd-osd_v0_0011_t1,osd_v0_0011_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_011,osd_v0_0011_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207911,208871,960,1.0,True,450,0.07217321571772253,80,True,unavoidable,0.00042969445209368453,9.777777777777779,0.9392857142857145,1.000000:12.520833,0.200000:0.994048
m2063-osd-osd_v0_0023_t1,osd_v0_0023_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_023,osd_v0_0023_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207923,207923,0,1.0,True,120,0.019246190858059342,80,True,unavoidable,0.33844801019503695,3.7430555555555554,0.2,1.069444:13.069444,0.200000:0.994048
m2063-osd-osd_v0_0023_t1,osd_v0_0023_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_023,osd_v0_0023_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207923,208163,240,1.0,True,570,0.09141940657578188,80,True,drift_required,0.0029498281371655487,9.229166666666666,0.4464285714285715,1.069444:13.069444,0.200000:0.994048
m2063-osd-osd_v0_0023_t1,osd_v0_0023_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_023,osd_v0_0023_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207923,208403,480,1.0,True,600,0.09623095429029671,80,True,drift_required,0.0005522290455212064,10.32638888888889,0.7476190476190476,1.069444:13.069444,0.200000:0.994048
m2063-osd-osd_v0_0023_t1,osd_v0_0023_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_023,osd_v0_0023_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207923,208643,720,1.0,True,330,0.05292702485966319,80,True,unavoidable,0.00013956813173303978,7.034722222222222,0.2,1.069444:13.069444,0.200000:0.994048
m2063-osd-osd_v0_0023_t1,osd_v0_0023_t1,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T1_reactive_active_safety,public_debug,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|mixed_mu|low,m2060_t1_023,osd_v0_0023_t1,reactive_evasive_driving_current_response_allowed,late,generous,moderate,mixed_mu,low,false,false,none,0.0,0.0,0.0,0.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207923,208883,960,1.0,True,210,0.03368083400160385,80,True,unavoidable,0.10601508766940278,5.388888888888889,0.2,1.069444:13.069444,0.200000:0.994048
