policy,checkpoint,row_id,target,physical_pair_key,left_seed,right_seed,left_step,right_step,relocated_obstacle_body_x,relocated_obstacle_body_y,relocated_obstacle_half_width,normal_success,wrong_history_success,success_drop,normal_margin,wrong_history_margin,margin_gap,normal_collision,normal_terminal_reason,normal_obstacle_completed,normal_return,normal_steps,normal_first_steer,normal_first_throttle,normal_first_brake,normal_first_action_distance,normal_trajectory_distance_mean,wrong_history_collision,wrong_history_terminal_reason,wrong_history_obstacle_completed,wrong_history_return,wrong_history_steps,wrong_history_first_steer,wrong_history_first_throttle,wrong_history_first_brake,wrong_history_first_action_distance,wrong_history_trajectory_distance_mean
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,0,future_braking_deceleration,9530:9:9550:12,9530,9550,9,12,13.035090890234162,-0.0847590893645078,0.7231616059406653,True,False,True,0.0062548855750330645,-0.006723214114702003,0.012978099689735068,False,obstacle_completed,True,68.68162170574558,54,0.7061250805854797,-0.18934909999370575,0.004657763987779617,0.0,0.0,True,collision,False,15.722469542882731,46,0.6872542500495911,-0.07969021052122116,0.07500207424163818,0.13164156675338745,0.05057494714856148
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,1,future_braking_deceleration,9530:9:9550:12,9530,9550,9,12,13.035090890234162,-0.0847590893645078,0.7281616059406653,True,False,True,0.0012507612815879643,-0.011704993588798729,0.012955754870386693,False,obstacle_completed,True,68.68395296533961,54,0.7059119939804077,-0.18929068744182587,0.004540885332971811,0.0,0.0,True,collision,False,15.723298704774468,46,0.6870972514152527,-0.07968587428331375,0.0748782753944397,0.1315847933292389,0.05050143972039223
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,2,future_lateral_accel_response,9530:18:9540:24,9530,9540,18,24,10.490166926387374,-0.7842887030833765,0.7231616059406653,True,False,True,0.006426689942583996,-0.004925941754616581,0.011352631697200577,False,obstacle_completed,True,59.41181438609897,45,0.6796350479125977,-0.10614104568958282,0.04313534498214722,0.0,0.0,True,collision,False,6.391931271392323,37,0.6781557202339172,-0.015012127347290516,0.11144252121448517,0.11389704793691635,0.061836596578359604
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,3,future_lateral_accel_response,9530:18:9540:24,9530,9540,18,24,10.490166926387374,-0.7842887030833765,0.7281616059406653,True,False,True,0.001430390400524395,-0.009915680350605749,0.011346070751130144,False,obstacle_completed,True,59.41318006381898,45,0.6794464588165283,-0.1061808243393898,0.042980313301086426,0.0,0.0,True,collision,False,6.39224980246108,37,0.6780129671096802,-0.014795356430113316,0.11156008392572403,0.11426523327827454,0.06187643110752106
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,4,future_braking_deceleration,9530:12:9550:15,9530,9550,12,15,12.189123014925556,-0.3418555100648666,0.7281616059406653,True,False,True,0.0013970043470379334,-0.010712782589305192,0.012109786936343125,False,obstacle_completed,True,65.62141550900171,51,0.6944110989570618,-0.1565430611371994,0.019177261739969254,0.0,0.0,True,collision,False,12.636935109174416,43,0.6742505431175232,-0.04300975427031517,0.0880637839436531,0.13431906700134277,0.052041009068489075
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,5,future_braking_deceleration,9530:21:9540:27,9530,9540,21,27,9.638476058026844,-0.9700994772136315,0.7281616059406653,True,False,True,0.0012960494387013188,-0.008736922227887689,0.010032971666589008,False,obstacle_completed,True,56.288584062207995,42,0.6750810742378235,-0.0854707881808281,0.054659660905599594,0.0,0.0,True,collision,False,3.231564883634057,34,0.6676132082939148,0.010195699520409107,0.11752872169017792,0.11471863090991974,0.05861033871769905
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,6,future_braking_deceleration,9530:15:9550:18,9530,9550,15,18,11.340654393461282,-0.5755490468719611,0.7281616059406653,True,False,True,0.001464607921104033,-0.009430348763792118,0.010894956684896151,False,obstacle_completed,True,62.529092947831344,48,0.6855207681655884,-0.13066478073596954,0.030716029927134514,0.0,0.0,True,collision,False,9.508479257554969,40,0.6658598184585571,-0.023030700162053108,0.09310770779848099,0.12595383822917938,0.05213990807533264
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,7,future_braking_deceleration,9530:18:9550:21,9530,9550,18,21,10.490166926387374,-0.7842887030833765,0.7281616059406653,True,False,True,0.001430390400524395,-0.00816496668993505,0.009595357090459444,False,obstacle_completed,True,59.41318006381898,45,0.6794464588165283,-0.1061808243393898,0.042980313301086426,0.0,0.0,True,collision,False,6.352957501713032,37,0.6595174074172974,-0.004845305811613798,0.09855753928422928,0.11728121340274811,0.05106823891401291
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,8,future_lateral_accel_response,9530:18:9540:21,9530,9540,18,21,10.490166926387374,-0.7842887030833765,0.7281616059406653,True,False,True,0.001430390400524395,-0.0063993390613272805,0.007829729461851676,False,obstacle_completed,True,59.41318006381898,45,0.6794464588165283,-0.1061808243393898,0.042980313301086426,0.0,0.0,True,collision,False,6.2526745879925265,37,0.6898389458656311,-0.055788472294807434,0.09649843722581863,0.07424002885818481,0.05172499269247055
m290x64_a500,runs/m290_row16_aware_balanced_repeat_fresh_seed/interpolation/checkpoints/alpha_0_5.pt,9,future_lateral_accel_response,9530:21:9540:24,9530,9540,21,24,9.638476058026844,-0.9700994772136315,0.7281616059406653,True,False,True,0.0012960494387013188,-0.006018984333624466,0.007315033772325785,False,obstacle_completed,True,56.288584062207995,42,0.6750810742378235,-0.0854707881808281,0.054659660905599594,0.0,0.0,True,collision,False,3.1213352982412133,34,0.6779146790504456,-0.022117098793387413,0.1088164746761322,0.08339472115039825,0.05090241879224777
