workload_fixture_proposal_id,support_candidate_id,execution_admission_candidate_id,adapter_candidate_id,workload_candidate_id,runner_spec_id,source_panel_spec_id,proposed_workload_id,proposed_task_source_id,profile_name,policy_subject_id,policy_checkpoint_path,policy_checkpoint_exists,reference_profile_config_path,reference_profile_config_exists,m1690_reference_workload_id,protected_task_family,protected_source_edge,proposed_task_family,proposed_source_edge,proposed_executable_source_family,proposed_env_template_family,proposed_window_tag,proposed_strata,base_fixture_id,fixture_id,surface_id,runner_backend_family,fixture_variant_digest,initial_state_digest,fault_scale_digest,road_digest,obstacle_digest,fixture_support_status,workload_fixture_support_status,exact_existing_m1690_match,new_current_m1690_row_required,simulator_fixture_required,environment_reset_scheduled,environment_rollout_scheduled,measured_validation_scheduled,training_scheduled,profile_specific_tuning,actor_input_contract_changed,hidden_oracle_actor_input_required,target_labels_actor_visible,protected_labels_actor_visible,protected_rows_in_success_denominator,materialization_only_no_execution,diagnostic_only_no_verdict,claim_scope
m2710-workload-fixture-proposal-0001,m2706-support-candidate-0001,m2703-execution-admission-candidate-0001,m2700-adapter-candidate-0001,m2697-protected-runner-spec-0001::L3_online_gru,m2697-protected-runner-spec-0001,m2662_unavoidable_mitigation_seed_268200_fresh_protected_close_cut_in_fault,m2710-current-m1690-m2706-support-candidate-0001::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0001,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_close_cut_in_fault,route_a_protected,unavoidable_mitigation|fresh_protected_close_cut_in_fault,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268200_m2662_fresh_protected_close_cut_in_fault,source_only_four_wheel_hf0,source_only_four_wheel_hf0,5bc19b0a7a485947,ff91835aa963c110,ce8a5173d6536093,49e6462ba95b9f9d,541bdb6efee12fa7,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0002,m2706-support-candidate-0002,m2703-execution-admission-candidate-0002,m2700-adapter-candidate-0002,m2697-protected-runner-spec-0002::L3_online_gru,m2697-protected-runner-spec-0002,m2662_unavoidable_mitigation_seed_268200_fresh_protected_fault_delay_noise,m2710-current-m1690-m2706-support-candidate-0002::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0002,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_fault_delay_noise,route_a_protected,unavoidable_mitigation|fresh_protected_fault_delay_noise,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268200_m2662_fresh_protected_fault_delay_noise,source_only_four_wheel_hf0,source_only_four_wheel_hf0,e4da7c18282d757a,ff91835aa963c110,0b7d98c7663abdfd,49e6462ba95b9f9d,7ca4aa33aac0ec7c,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0003,m2706-support-candidate-0003,m2703-execution-admission-candidate-0003,m2700-adapter-candidate-0003,m2697-protected-runner-spec-0003::L3_online_gru,m2697-protected-runner-spec-0003,m2662_unavoidable_mitigation_seed_268200_fresh_protected_nominal,m2710-current-m1690-m2706-support-candidate-0003::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0003,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_nominal,route_a_protected,unavoidable_mitigation|fresh_protected_nominal,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268200_m2662_fresh_protected_nominal,source_only_four_wheel_hf0,source_only_four_wheel_hf0,afc820bc75dcc238,ff91835aa963c110,0f47c98d248a1d10,49e6462ba95b9f9d,7ca4aa33aac0ec7c,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0004,m2706-support-candidate-0004,m2703-execution-admission-candidate-0004,m2700-adapter-candidate-0004,m2697-protected-runner-spec-0004::L3_online_gru,m2697-protected-runner-spec-0004,m2662_unavoidable_mitigation_seed_268201_fresh_protected_close_cut_in_fault,m2710-current-m1690-m2706-support-candidate-0004::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0004,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_close_cut_in_fault,route_a_protected,unavoidable_mitigation|fresh_protected_close_cut_in_fault,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268201_m2662_fresh_protected_close_cut_in_fault,source_only_four_wheel_hf0,source_only_four_wheel_hf0,21d3d528b864fd79,5de2db8602bf41d6,a8b03e2c00ede9e0,542c08111d06ea2e,4fbbcf08a395b582,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0005,m2706-support-candidate-0005,m2703-execution-admission-candidate-0005,m2700-adapter-candidate-0005,m2697-protected-runner-spec-0005::L3_online_gru,m2697-protected-runner-spec-0005,m2662_unavoidable_mitigation_seed_268201_fresh_protected_fault_delay_noise,m2710-current-m1690-m2706-support-candidate-0005::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0005,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_fault_delay_noise,route_a_protected,unavoidable_mitigation|fresh_protected_fault_delay_noise,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268201_m2662_fresh_protected_fault_delay_noise,source_only_four_wheel_hf0,source_only_four_wheel_hf0,5afc3433ab98b22e,5de2db8602bf41d6,11c5d70bc8dd8d6d,542c08111d06ea2e,70422544415c3977,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0006,m2706-support-candidate-0006,m2703-execution-admission-candidate-0006,m2700-adapter-candidate-0006,m2697-protected-runner-spec-0006::L3_online_gru,m2697-protected-runner-spec-0006,m2662_unavoidable_mitigation_seed_268201_fresh_protected_nominal,m2710-current-m1690-m2706-support-candidate-0006::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0006,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_nominal,route_a_protected,unavoidable_mitigation|fresh_protected_nominal,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268201_m2662_fresh_protected_nominal,source_only_four_wheel_hf0,source_only_four_wheel_hf0,a29f8f69164e634f,5de2db8602bf41d6,7c589375bc1b7cbc,542c08111d06ea2e,70422544415c3977,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0007,m2706-support-candidate-0007,m2703-execution-admission-candidate-0007,m2700-adapter-candidate-0007,m2697-protected-runner-spec-0007::L3_online_gru,m2697-protected-runner-spec-0007,m2662_unavoidable_mitigation_seed_268202_fresh_protected_close_cut_in_fault,m2710-current-m1690-m2706-support-candidate-0007::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0007,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_close_cut_in_fault,route_a_protected,unavoidable_mitigation|fresh_protected_close_cut_in_fault,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268202_m2662_fresh_protected_close_cut_in_fault,source_only_four_wheel_hf0,source_only_four_wheel_hf0,69c13111aeda78bf,f81aa57ffbcb4b25,e313bf7b90dffce9,deb17aabe1975c52,a45ac8d7dfe0cb4e,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0008,m2706-support-candidate-0008,m2703-execution-admission-candidate-0008,m2700-adapter-candidate-0008,m2697-protected-runner-spec-0008::L3_online_gru,m2697-protected-runner-spec-0008,m2662_unavoidable_mitigation_seed_268202_fresh_protected_fault_delay_noise,m2710-current-m1690-m2706-support-candidate-0008::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0008,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_fault_delay_noise,route_a_protected,unavoidable_mitigation|fresh_protected_fault_delay_noise,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268202_m2662_fresh_protected_fault_delay_noise,source_only_four_wheel_hf0,source_only_four_wheel_hf0,b06df320f13be852,f81aa57ffbcb4b25,3f78be50c2a90c69,deb17aabe1975c52,b5d29c0a2b7d89ef,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0009,m2706-support-candidate-0009,m2703-execution-admission-candidate-0009,m2700-adapter-candidate-0009,m2697-protected-runner-spec-0009::L3_online_gru,m2697-protected-runner-spec-0009,m2662_unavoidable_mitigation_seed_268202_fresh_protected_nominal,m2710-current-m1690-m2706-support-candidate-0009::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0009,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_nominal,route_a_protected,unavoidable_mitigation|fresh_protected_nominal,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268202_m2662_fresh_protected_nominal,source_only_four_wheel_hf0,source_only_four_wheel_hf0,dd9baeedf586de42,f81aa57ffbcb4b25,9bd77ca21846f375,deb17aabe1975c52,b5d29c0a2b7d89ef,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2710-workload-fixture-proposal-0010,m2706-support-candidate-0010,m2703-execution-admission-candidate-0010,m2700-adapter-candidate-0010,m2697-protected-runner-spec-0010::L3_online_gru,m2697-protected-runner-spec-0010,m2662_unavoidable_mitigation_seed_268203_fresh_protected_close_cut_in_fault,m2710-current-m1690-m2706-support-candidate-0010::L3_online_gru,m2710-current-m1690-source-m2706-support-candidate-0010,L3_online_gru,m2655_mitigation_preserving_policy,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,True,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,True,m1680-spec-0000::L3_online_gru,route_a_protected,unavoidable_mitigation|fresh_protected_close_cut_in_fault,route_a_protected,unavoidable_mitigation|fresh_protected_close_cut_in_fault,source_only_four_wheel_hf0,hf0_four_wheel_unavoidable_mitigation_fixture,reveal_plus_4,route_a_protected;current_m1690_workload_fixture_support;no_execution,hf0_four_wheel_unavoidable_mitigation_fixture,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_268203_m2662_fresh_protected_close_cut_in_fault,source_only_four_wheel_hf0,source_only_four_wheel_hf0,cae7d7643fad2528,fb6f97d8c8c22a5f,8ff4b2c403ea223b,8745eac0a0b83cee,8ed2cb83da2a2778,fixture_support_proposed_from_m2697_runner_spec,workload_fixture_support_proposed_new_current_m1690_row,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,"M2710 protected runner current-M1690 workload fixture support materialization only; M2706 support rows, M2697 protected runner specs, M2700 adapter rows, M2703 execution-admission rows, and M1690 schema references may be reanalyzed into workload/fixture proposal, exact-match admission, blocker, traceability, actor-contract, claim-boundary, and gate rows, but no reset, step, rollout, replay, validation, training, PPO, private holdout, profile-specific tuning, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
