gate_id,gate_family,status_pass,observed,expected,failure_type,claim_boundary
m2764-gate-source_artifacts_present,lineage,True,"{'m2756_summary': True, 'm2756_localization_rows': True, 'm2756_guardrail_rows': True, 'm2756_actor_rows': True, 'm2756_claim_rows': True, 'm2756_gate_rows': True, 'm2758_design': True, 'm2753_candidate_rows': True, 'm2753_resolution_rows': True, 'm1690_workload': True, 'executable_specs': True, 'follow_up_manifest': True, 'm2762_summary': True, 'm2762_gap_rows': True, 'm2762_schema_rows': True, 'm2763_audit': True}",M2762 M2763 M2756 M2758 M2753 resolver specs and M2765 manifest present,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-m2762_summary_status_pass,lineage,True,True,True,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-m2763_audit_routes_to_m2764,lineage,True,True,True,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-m2762_schema_contract_present,telemetry,True,"['actuator_lag_proxy', 'command_response_phase_lag_proxy', 'current_action', 'finite_metric', 'plan_first_action_error_proxy', 'previous_command']",previous/current/plan-or-trace/finite contract,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-localized_candidate_count,candidate_surface,True,12,12,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-collision_negative_clearance_count,candidate_surface,True,3,3,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-offtrack_positive_clearance_count,candidate_surface,True,9,9,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-l3_profile_only,candidate_surface,True,['L3_online_gru'],L3_online_gru,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-all_candidates_resolved_or_accounted,execution,True,12,12,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2764-gate-new_probe_execution_rows_present,execution,True,12,>0,,"M2764 Route A action-response telemetry instrumented probe bounded execution only; reset, step, policy action, and rollout are allowed only for the 12 M2756 localized probe rows while evaluator-only previous-command and trace-delta telemetry remains actor-invisible and no replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
