field_name,required,source,allowed_values_or_type,claim_scope,blocked_interpretation
package_id,True,M2687 design,string,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
package_protocol_version,True,M2687 design,string,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
generated_at_utc,True,runner clock,UTC timestamp string,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
route,True,M2687 design,Route A,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
artifact_id,True,artifact inventory,string,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
source_milestone,True,artifact inventory,string,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
source_path,True,artifact inventory,path string,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
source_exists,True,filesystem,boolean,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
source_status_pass_or_present,True,source summary/doc,boolean,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
artifact_role,True,M2687 design,package_content or supporting_context,"Route A package-with-limitations protocol materialization only; no package publication, reset, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, driver-performance, paper, finite-window-vs-GRU, current-response, current-sim, high-fidelity validation, full ideal driver, or self-ID claim","published package, deployment readiness, driver performance, validation readiness, validation result, source-build readiness/result, adapter-probe readiness/result, backend availability, reset feasibility, rollout feasibility, controller ranking, winner selection, checkpoint promotion, repair success, success-rate verdict, paper evidence, finite-window-vs-GRU conclusion, current-response sufficiency, current-sim verdict, high-fidelity validation result, full ideal driver completion, or self-ID evidence"
