seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,profile_name,profile_level,profile_actor_encoder,profile_observation_dim,profile_env_history_length,profile_config_path,checkpoint_path,task_index,profile_index,eval_seed,task_source_id,source_family,task_family,candidate_id,capability_pair,geometry_key,reveal_step,decision_step,warmup_mode,capability_variant,obstacle_variant,source_history_length,routing_smoke_only,private_holdout_used,promoted,training_started,replay_started,ppo_used,actor_input_contract_changed,profile_specific_tuning,success
168600,checkpoint,87,True,False,1.0293488617898983,1.0293488617898983,1439.3878951555128,0.9926813070038019,0.9426038045248414,-0.08110296493796398,0.7253584136521087,0.7815929082325961,1.052238841810272,1.0847737556413863,1.0847737556413863,,False,True,aeb_feasible,False,False,8.33582659910933,2.0055996430235257,6.330226956085804,40.346204575559184,0.4637494778799906,2.2377243263460125,5.109748488045309,0.4176497982904739,0.025332344238520873,0.0,9.281990761073155,0.001589286606758833,1,,,87,2.2377243263460125,0.4176497982904739,9.281990761073155,0.4637494778799906,0,,,,,0,,,,,L0_current_masked,L0_current_observation,mlp,72,1,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,0,0,168600,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168601,checkpoint,82,True,False,0.5158917234286594,0.5158917234286594,1509.7428403510705,1.0412019588628072,0.9815922320636733,0.035370082978566586,0.8211511980442918,0.7308471619888348,1.0856503013392165,0.9320819379609204,0.9320819379609204,,False,True,aeb_feasible,False,False,11.53614987280198,1.9626822859201716,9.573467586881808,21.43504886365724,0.26140303492264927,2.337925503885544,5.004986485950411,0.6773459502113324,0.018545837026582235,0.0,8.968036065091205,0.0016050169942900538,1,,,82,2.337925503885544,0.6773459502113324,8.968036065091205,0.26140303492264927,0,,,,,0,,,,,L1_one_step,L1_one_step_feedback,mlp,72,1,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,0,1,168601,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168602,checkpoint,54,True,False,0.9708369799694203,0.9708369799694203,1656.844960736207,1.1426516970594531,1.0418190625748223,-0.07058417344048684,1.1316310663284488,0.7953517627517261,0.8316426468248731,1.25481410494119,1.25481410494119,,False,True,aeb_feasible,False,False,18.552305218645788,2.0311275483796387,16.521177670266148,5.57610825729949,0.10326126402406463,2.4126335732060014,5.0191911346216465,0.55072312709648,0.045801968110817576,0.0,9.87334340988755,0.00340636377222836,1,,,54,2.4126335732060014,0.55072312709648,9.87334340988755,0.10326126402406463,0,,,,,0,,,,,L2_window_13,L2_finite_window,temporal_gru,936,13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,0,2,168602,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168603,checkpoint,64,True,False,1.0424470259083247,1.0424470259083247,1438.199355551028,0.9918616245179503,1.0023431506254323,0.016294073378395835,1.1756429499767802,0.7185634482709937,0.8227463118822137,1.1959607618039827,1.1959607618039827,,False,True,aeb_feasible,False,False,13.024818158544914,1.711113599478173,11.31370455906674,6.125439666828433,0.09570999479419427,2.328666510868753,5.153773735120698,0.5994616361048497,0.0556558794220835,0.0,8.626344940420909,0.0035291160456836224,1,,,64,2.328666510868753,0.5994616361048497,8.626344940420909,0.09570999479419427,0,,,,,0,,,,,L2_window_13_current_tiled,L2_finite_window_current_tiled_control,temporal_gru,936,13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,0,3,168603,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168604,checkpoint,67,True,False,0.6376034329934255,0.6376034329934255,1729.654392253704,1.1928650981060027,1.2113215937311779,0.10557026530830038,0.7826015017100183,0.6951328271824262,1.0459770708505431,1.7277015803032436,1.7277015803032438,,False,True,aeb_feasible,False,False,4.9312202827598295,1.7992669540733957,3.131953328686434,18.893845036238453,0.28199768710803663,2.204723851262158,5.089289824600726,0.5290824270670381,0.050175020329169526,0.0,9.010026451067837,0.0027747005224227905,1,,,67,2.204723851262158,0.5290824270670381,9.010026451067837,0.28199768710803663,0,,,,,0,,,,,L2_window_25,L2_finite_window,temporal_gru,1800,25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,0,4,168604,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168605,checkpoint,72,True,False,0.512620281241621,0.512620281241621,1478.1616941252396,1.0194218580174066,1.2431155313240991,0.10301243242198566,1.0411950223529347,0.452758568131439,0.7976459168231803,1.3776024597630276,1.3776024597630276,,False,True,aeb_feasible,False,False,7.065501307521894,1.6393903782731782,5.426110929248717,30.013685881782344,0.4168567483580881,2.4097698790875333,5.084845095738942,0.36160429715003045,0.10011420217884548,0.0,7.892500729080094,0.0032778349705040455,1,,,72,2.4097698790875333,0.36160429715003045,7.892500729080094,0.4168567483580881,0,,,,,0,,,,,L2_window_25_current_tiled,L2_finite_window_current_tiled_control,temporal_gru,1800,25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,0,5,168605,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168606,checkpoint,62,True,False,0.9962503090568338,0.9962503090568338,1732.4776334534515,1.1948121610023803,1.245987946653349,-0.031193169621301475,1.0877331275775826,0.8681922636900413,0.979069618058543,2.187782535626489,2.187782535626489,,False,True,aeb_feasible,False,False,7.518716075478856,1.5975373865760853,5.921178688902771,14.87418833263606,0.23990626342961385,2.340713768811868,5.068707713097762,0.4385416952133405,0.04592954776903093,0.0,9.085946609864854,0.0028963841032236814,1,,,62,2.340713768811868,0.4385416952133405,9.085946609864854,0.23990626342961385,0,,,,,0,,,,,L2_window_50,L2_finite_window,temporal_gru,3600,50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,0,6,168606,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168607,checkpoint,68,True,False,0.517129921127299,0.517129921127299,1550.4309359090653,1.069262714420045,0.8857976483090375,0.10961359689587402,0.8838102915897763,0.9578452684547345,0.9560572525606957,1.1832647313647016,1.1832647313647016,,False,True,aeb_feasible,False,False,24.038588798458733,1.664995394421092,22.373593404037642,20.317267764885717,0.29878334948361346,2.1709723452360925,5.032889896905022,0.40791769151312723,0.04344382787931578,0.0,8.74231682111575,0.003685204777866602,1,,,68,2.1709723452360925,0.40791769151312723,8.74231682111575,0.29878334948361346,0,,,,,0,,,,,L2_window_50_current_tiled,L2_finite_window_current_tiled_control,temporal_gru,3600,50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,0,7,168607,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168608,checkpoint,58,True,False,0.8372596001809621,0.8372596001809621,1608.1838935008623,1.1090923403454223,1.038830747677812,0.10013690454479929,0.7670958658304207,1.0877069129173396,0.9636127381360324,0.9686956911733112,0.9686956911733112,,False,True,aeb_feasible,False,False,7.703358626920794,1.6835961496600174,6.019762477260777,12.483927843083155,0.21524013522557164,2.414126718962624,5.139594842480754,0.3476314932525878,0.05507204054136459,0.0,9.87810430573872,0.0032386837992817163,1,,,58,2.414126718962624,0.3476314932525878,9.87810430573872,0.21524013522557164,0,,,,,0,,,,,L2_window_100,L2_finite_window,temporal_gru,7200,100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,0,8,168608,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
168609,checkpoint,76,True,False,0.31865920942896303,0.31865920942896303,1523.7146898106303,1.0508377171107794,0.9288991873610009,-0.11853143141686218,0.9314342578029167,0.5319386460782628,0.8551134273792463,1.390077512825434,1.390077512825434,,False,True,aeb_feasible,False,False,7.425302910207809,1.6986491949500744,5.726653715257735,24.145278506418205,0.3177010329791869,2.376059462891321,5.062618667099368,0.4164474444851237,0.7503215148714145,0.23684210526315788,7.518730483223283,0.003675448475405574,1,,,76,2.376059462891321,0.4164474444851237,7.518730483223283,0.3177010329791869,0,,,,,0,,,,,L2_window_100_current_tiled,L2_finite_window_current_tiled_control,temporal_gru,7200,100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,0,9,168609,m1686-spec-0000,t4_staged_warmup_capability,T4,t4_staged_warmup_capability-000,low_mu|high_mu,straight_close_left,24,32,warmup_gate,low_mu_vs_high_mu,straight_close_left,1,True,False,False,False,False,False,False,False,False
