policy,checkpoint,row_id,target,physical_pair_key,left_seed,right_seed,left_step,right_step,relocated_obstacle_body_x,relocated_obstacle_body_y,relocated_obstacle_half_width,normal_success,wrong_history_success,success_drop,normal_margin,wrong_history_margin,margin_gap,normal_collision,normal_terminal_reason,normal_obstacle_completed,normal_return,normal_steps,normal_first_steer,normal_first_throttle,normal_first_brake,normal_first_action_distance,normal_trajectory_distance_mean,wrong_history_collision,wrong_history_terminal_reason,wrong_history_obstacle_completed,wrong_history_return,wrong_history_steps,wrong_history_first_steer,wrong_history_first_throttle,wrong_history_first_brake,wrong_history_first_action_distance,wrong_history_trajectory_distance_mean
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,0,future_braking_deceleration,9530:9:9550:12,9530,9550,9,12,13.035211300358563,-0.0847780082378655,0.7195994897602674,True,False,True,0.009039391322313683,-0.004565997914216524,0.013605389236530208,False,obstacle_completed,True,68.69604206485722,54,0.7087083458900452,-0.1904965043067932,0.0035535022616386414,0.0,0.0,True,collision,False,15.75939895631803,46,0.6889568567276001,-0.07846057415008545,0.07483258843421936,0.13424931466579437,0.05246492475271225
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,1,future_braking_deceleration,9530:9:9550:12,9530,9550,9,12,13.035211300358563,-0.0847780082378655,0.7245994897602674,True,False,True,0.004037528053045802,-0.0095438531958838,0.013581381248929603,False,obstacle_completed,True,68.69826784244756,54,0.7084932923316956,-0.19043274223804474,0.0034487780649214983,0.0,0.0,True,collision,False,15.760076687160947,46,0.6887987852096558,-0.07844552397727966,0.07472797483205795,0.1342003494501114,0.05238455906510353
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,2,future_braking_deceleration,9542:9:9561:15,9542,9561,9,15,7.399486988304936,-0.7749686084838245,1.558979455598021,True,False,True,0.01010673445885546,-0.0030209098489577535,0.013127644307813213,False,obstacle_completed,True,52.0982505386354,46,0.6912927627563477,-0.20679323375225067,0.01524454727768898,0.0,0.0,True,collision,False,-2.7055376867189445,30,0.6608409881591797,-0.052700649946928024,0.0864630788564682,0.17246423661708832,0.08458493649959564
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,3,future_braking_deceleration,9542:9:9561:15,9542,9561,9,15,7.399486988304936,-0.7749686084838245,1.5639794555980209,True,False,True,0.005109912723991528,-0.008002395523631467,0.013112308247622995,False,obstacle_completed,True,52.09869833184458,46,0.6910973191261292,-0.2067558467388153,0.015072567388415337,0.0,0.0,True,collision,False,-2.7056777950460003,30,0.6607373952865601,-0.05274365469813347,0.08635280281305313,0.17240171134471893,0.08449583500623703
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,4,future_braking_deceleration,9530:12:9550:15,9530,9550,12,15,12.189309696885672,-0.3418962240514549,0.7195994897602674,True,False,True,0.009272616692296287,-0.0035026209514779083,0.012775237643774195,False,obstacle_completed,True,65.633923178127,51,0.6971787810325623,-0.15775537490844727,0.0183898713439703,0.0,0.0,True,collision,False,12.673574071682474,43,0.6754298210144043,-0.03986230865120888,0.08913006633520126,0.13919758796691895,0.054022036492824554
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,5,future_braking_deceleration,9530:12:9550:15,9530,9550,12,15,12.189309696885672,-0.3418962240514549,0.7245994897602674,True,False,True,0.004274766132564389,-0.008478393128089179,0.012753159260653568,False,obstacle_completed,True,65.63576653790194,51,0.6969708800315857,-0.15773512423038483,0.01826566644012928,0.0,0.0,True,collision,False,12.673967779506622,43,0.6752887964248657,-0.03992006182670593,0.08899492025375366,0.13911552727222443,0.053947560489177704
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,6,future_braking_deceleration,9530:15:9550:18,9530,9550,15,18,11.340877129196816,-0.5756396828602401,0.7195994897602674,True,False,True,0.00947264998384445,-0.0020477125892610637,0.011520362573105514,False,obstacle_completed,True,62.5421977456095,48,0.6880191564559937,-0.1311371624469757,0.030436908826231956,0.0,0.0,True,collision,False,9.543851257066208,40,0.6665784120559692,-0.01860818825662136,0.09481068700551987,0.1314018964767456,0.05400055646896362
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,7,future_braking_deceleration,9530:15:9550:18,9530,9550,15,18,11.340877129196816,-0.5756396828602401,0.7245994897602674,True,False,True,0.0044771345422032205,-0.007023278450566162,0.011500412992769382,False,obstacle_completed,True,62.54372566145834,48,0.6878194808959961,-0.13115154206752777,0.03029857575893402,0.0,0.0,True,collision,False,9.544046042674939,40,0.6664455533027649,-0.01870998740196228,0.09466137737035751,0.13131077587604523,0.05393260717391968
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,8,future_braking_deceleration,9530:18:9550:21,9530,9550,18,21,10.490355836869604,-0.784503788096174,0.7245994897602674,True,False,True,0.0046509202138940164,-0.005481983918396827,0.010132904132290843,False,obstacle_completed,True,59.42814873042174,45,0.6814568042755127,-0.10573958605527878,0.043070439249277115,0.0,0.0,True,collision,False,6.386127525240877,37,0.6597813367843628,0.00015955418348312378,0.1002584770321846,0.12229033559560776,0.052652109414339066
m399_base,runs/m1038_candidate_b_combined_active_set_repair_projection_probe/temporal_projection/checkpoints/m1031_base_row16x4_s40_a0_15.pt,9,future_braking_deceleration,9530:15:9550:15,9530,9550,15,15,11.340877129196816,-0.5756396828602401,0.7245994897602674,True,False,True,0.0044771345422032205,-0.0037648908654528412,0.008242025407656062,False,obstacle_completed,True,62.54372566145834,48,0.6878194808959961,-0.13115154206752777,0.03029857575893402,0.0,0.0,True,collision,False,9.413864397762644,40,0.6754640340805054,-0.0483148992061615,0.08511761575937271,0.10009841620922089,0.04344599321484566
