policy,row_id,weight,combined_loss,preferred_separation,wrong_preference,logp_correct_preferred,logp_wrong_preferred,logp_wrong_rejected
m298pref_a020,6,0.3274986147880554,1.3956408500671387,0.6832143068313599,0.7124266028404236,1.0303192138671875,0.9603537321090698,0.9721596240997314
m298pref_a020,11,0.05691061168909073,1.3443608283996582,0.6681293249130249,0.6762314438819885,0.8884214758872986,0.7877437472343445,0.8718663454055786
m298pref_a020,15,0.13812963664531708,1.4243723154067993,0.7017620801925659,0.7226102352142334,0.9954679608345032,0.9626241326332092,0.9545413255691528
m298pref_a020,16,0.07447792589664459,1.4267139434814453,0.7148182988166809,0.7118955850601196,1.152431607246399,1.14531409740448,1.1581623554229736
m302_a001,6,0.3274986147880554,1.395641803741455,0.6832147240638733,0.712427020072937,1.0303192138671875,0.9603546261787415,0.9721596240997314
m302_a001,11,0.05691061168909073,1.3443617820739746,0.6681298017501831,0.6762319207191467,0.8884214758872986,0.7877448201179504,0.8718663454055786
m302_a001,15,0.13812963664531708,1.4243727922439575,0.701762318611145,0.7226104736328125,0.9954679608345032,0.9626246094703674,0.9545413255691528
m302_a001,16,0.07447792589664459,1.426714301109314,0.71481853723526,0.711895763874054,1.152431607246399,1.1453145742416382,1.1581624746322632
m302_a005,6,0.3274986147880554,1.3956453800201416,0.6832165122032166,0.7124289274215698,1.0303192138671875,0.9603583216667175,0.9721596240997314
m302_a005,11,0.05691061168909073,1.344365119934082,0.6681314706802368,0.6762336492538452,0.8884215950965881,0.7877483367919922,0.8718663454055786
m302_a005,15,0.13812963664531708,1.424375057220459,0.7017634510993958,0.722611665725708,0.9954679608345032,0.9626269936561584,0.9545413255691528
m302_a005,16,0.07447792589664459,1.4267151355743408,0.7148190140724182,0.7118961811065674,1.152431607246399,1.1453156471252441,1.1581627130508423
m302_a010,6,0.3274986147880554,1.3956499099731445,0.683218777179718,0.7124310731887817,1.0303192138671875,0.9603628516197205,0.9721598625183105
m302_a010,11,0.05691061168909073,1.3443695306777954,0.6681336760520935,0.6762358546257019,0.8884215950965881,0.7877528071403503,0.8718663454055786
m302_a010,15,0.13812963664531708,1.4243781566619873,0.7017649412155151,0.7226132154464722,0.9954681992530823,0.9626300930976868,0.9545415639877319
m302_a010,16,0.07447792589664459,1.4267164468765259,0.714819610118866,0.7118968367576599,1.1524319648742676,1.1453170776367188,1.1581628322601318
m302_a020,6,0.3274986147880554,1.3956589698791504,0.6832231879234314,0.7124358415603638,1.0303196907043457,0.9603722095489502,0.9721599817276001
m302_a020,11,0.05691061168909073,1.3443776369094849,0.6681377291679382,0.6762399077415466,0.8884218335151672,0.787761390209198,0.8718667030334473
m302_a020,15,0.13812963664531708,1.4243844747543335,0.7017681002616882,0.7226163744926453,0.9954683184623718,0.962636411190033,0.9545416831970215
m302_a020,16,0.07447792589664459,1.4267194271087646,0.7148211002349854,0.7118982672691345,1.1524322032928467,1.145320177078247,1.1581631898880005
m302_a050,6,0.3274986147880554,1.3956857919692993,0.6832364201545715,0.7124493718147278,1.030320167541504,0.9603994488716125,0.9721605777740479
m302_a050,11,0.05691061168909073,1.3444023132324219,0.668150007724762,0.6762523651123047,0.888422429561615,0.7877871990203857,0.8718671798706055
m302_a050,15,0.13812963664531708,1.424402117729187,0.7017768025398254,0.7226253151893616,0.9954689145088196,0.9626544117927551,0.9545422792434692
m302_a050,16,0.07447792589664459,1.426727533340454,0.7148251533508301,0.711902379989624,1.1524330377578735,1.1453289985656738,1.1581639051437378
m302_a100,6,0.3274986147880554,1.395730972290039,0.6832587122917175,0.7124723196029663,1.0303211212158203,0.9604454040527344,0.9721615314483643
m302_a100,11,0.05691061168909073,1.3444442749023438,0.6681708693504333,0.6762734055519104,0.8884232640266418,0.7878307700157166,0.8718678951263428
m302_a100,15,0.13812963664531708,1.4244322776794434,0.7017917633056641,0.7226405143737793,0.995469868183136,0.9626849293708801,0.9545432329177856
m302_a100,16,0.07447792589664459,1.426741361618042,0.7148321270942688,0.711909294128418,1.1524345874786377,1.1453441381454468,1.158165454864502
m302_a200,6,0.3274986147880554,1.395821213722229,0.68330317735672,0.712518036365509,1.030322790145874,0.9605369567871094,0.9721633195877075
m302_a200,11,0.05691061168909073,1.344527244567871,0.6682121157646179,0.6763151288032532,0.8884250521659851,0.7879171967506409,0.8718694448471069
m302_a200,15,0.13812963664531708,1.424492359161377,0.701821506023407,0.7226709127426147,0.9954716563224792,0.962745726108551,0.9545450210571289
m302_a200,16,0.07447792589664459,1.4267692565917969,0.7148460745811462,0.7119231820106506,1.1524373292922974,1.1453741788864136,1.1581681966781616
m302_a500,6,0.3274986147880554,1.3960916996002197,0.6834365129470825,0.7126551270484924,1.030327558517456,0.9608110189437866,0.9721684455871582
m302_a500,11,0.05691061168909073,1.3447768688201904,0.6683362722396851,0.6764406561851501,0.8884300589561462,0.7881768941879272,0.8718738555908203
m302_a500,15,0.13812963664531708,1.4246728420257568,0.7019108533859253,0.7227619290351868,0.9954763054847717,0.962927520275116,0.9545499086380005
m302_a500,16,0.07447792589664459,1.4268522262573242,0.7148876786231995,0.71196448802948,1.15244460105896,1.145462989807129,1.1581759452819824
m302_a1000,6,0.3274986147880554,1.3965442180633545,0.6836599111557007,0.712884247303009,1.0303328037261963,0.9612674117088318,0.9721753597259521
m302_a1000,11,0.05691061168909073,1.3451930284500122,0.66854327917099,0.6766497492790222,0.8884368538856506,0.7886084318161011,0.871880054473877
m302_a1000,15,0.13812963664531708,1.424973964691162,0.7020602226257324,0.7229138016700745,0.9954823851585388,0.9632297158241272,0.954556941986084
m302_a1000,16,0.07447792589664459,1.4269905090332031,0.7149569988250732,0.7120335102081299,1.1524537801742554,1.145607829093933,1.1581852436065674
