failure_taxonomy_id,failure_field,field_family,required_for_future_execution_attempt_audit,allowed_to_support_failure_classification_after_execution,actor_visible_allowed,materialized_in_m2631,status_pass,claim_boundary
source_missing_execution_failure_taxonomy,source_missing,source_availability,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
configure_failed_execution_failure_taxonomy,configure_failed,source_build,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
compile_failed_execution_failure_taxonomy,compile_failed,source_build,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
artifact_missing_execution_failure_taxonomy,artifact_missing,source_build,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
adapter_import_failed_execution_failure_taxonomy,adapter_import_failed,adapter_probe,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
backend_probe_failed_execution_failure_taxonomy,backend_probe_failed,adapter_probe,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
backend_unavailable_execution_failure_taxonomy,backend_unavailable,backend_discovery,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
dependency_mutation_detected_execution_failure_taxonomy,dependency_mutation_detected,execution_guard,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
network_access_detected_execution_failure_taxonomy,network_access_detected,execution_guard,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
timeout_execution_failure_taxonomy,timeout,runtime,True,True,False,True,True,"Route A HF3 selected-platform source-build/adapter-probe execution-attempt protocol materialization only; command attempt/admission rows runtime guards future log/evidence capture rows failure taxonomy actor/action guard claim-boundary and gate panels may be materialized for the selected open/auditable platform family; not dependency execution readiness, source build execution, source build success, adapter probe execution, adapter probe success, backend discovery, backend availability, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
