coverage_gap_id,probe_id,probe_resolution_id,candidate_id,localization_id,task_source_id,failure_family,incoming_finite_metric,previous_command_present,previous_command_finite,previous_command_source_column,previous_command_repair_rule,plan_first_action_error_proxy_present,plan_first_action_error_proxy_finite,plan_first_action_error_source_column,plan_first_action_error_repair_rule,current_action_finite,action_rate_mean_finite,speed_response_proxy_finite,yaw_response_proxy_finite,beta_response_proxy_finite,missing_required_proxy_count,gap_class,repair_status,future_finite_metric_admitted_by_contract,m2759_row_backfilled,reset_step_rollout_required,actor_visible_allowed,hidden_oracle_actor_input_required,actor_input_contract_changed,diagnostic_only_no_verdict,claim_boundary
m2762-telemetry-coverage-gap-0001,m2759-action-response-probe-0001,m2759-probe-resolution-0001,m2753-cross-axis-candidate-0001,m2756-localization-0001,m1680-spec-0001,collision_negative_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0002,m2759-action-response-probe-0002,m2759-probe-resolution-0002,m2753-cross-axis-candidate-0002,m2756-localization-0002,m1680-spec-0003,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0003,m2759-action-response-probe-0003,m2759-probe-resolution-0003,m2753-cross-axis-candidate-0003,m2756-localization-0003,m1680-spec-0008,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0004,m2759-action-response-probe-0004,m2759-probe-resolution-0004,m2753-cross-axis-candidate-0004,m2756-localization-0004,m1680-spec-0010,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0005,m2759-action-response-probe-0005,m2759-probe-resolution-0005,m2753-cross-axis-candidate-0005,m2756-localization-0005,m1680-spec-0037,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0006,m2759-action-response-probe-0006,m2759-probe-resolution-0006,m2753-cross-axis-candidate-0006,m2756-localization-0006,m1680-spec-0039,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0007,m2759-action-response-probe-0007,m2759-probe-resolution-0007,m2753-cross-axis-candidate-0007,m2756-localization-0007,m1680-spec-0042,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0008,m2759-action-response-probe-0008,m2759-probe-resolution-0008,m2753-cross-axis-candidate-0008,m2756-localization-0008,m1680-spec-0043,collision_negative_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0009,m2759-action-response-probe-0009,m2759-probe-resolution-0009,m2753-cross-axis-candidate-0009,m2756-localization-0009,m1680-spec-0044,collision_negative_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0010,m2759-action-response-probe-0010,m2759-probe-resolution-0010,m2753-cross-axis-candidate-0010,m2756-localization-0010,m1680-spec-0045,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0011,m2759-action-response-probe-0011,m2759-probe-resolution-0011,m2753-cross-axis-candidate-0011,m2756-localization-0011,m1680-spec-0046,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2762-telemetry-coverage-gap-0012,m2759-action-response-probe-0012,m2759-probe-resolution-0012,m2753-cross-axis-candidate-0012,m2756-localization-0012,m1680-spec-0047,offtrack_positive_clearance,False,False,False,action_response.previous_command_from_m2759_plan_action_rate_mean,future evaluator records previous physical command from policy/action trace before the current action; first step uses initial actuator state or explicit zero-command bootstrap marker,False,False,probe_execution.plan_first_action_error_mean,future evaluator records explicit first planned action error when a planner trace exists; otherwise records finite current_action_minus_previous_command trace-delta proxy with source marker,True,True,True,True,True,2,previous_command_and_plan_first_action_missing,schema_contract_materialized_not_backfilled,True,False,False,False,False,False,True,"M2762 Route A action-response telemetry coverage instrumentation repair preflight only; existing M2759 probe artifacts are reanalyzed into evaluator-only coverage gap and schema-contract rows while no reset, step, rollout, replay, validation, training, PPO, source build, adapter probe, external simulation, ranking, winner selection, promotion, success-rate verdict, repair-success, driver-performance, paper, finite-window-vs-GRU, current-sim, high-fidelity validation, full ideal driver, or self-ID claim is made"
